idMN,nX,nY,nZ,idSegment,idMuscle,
  6328,239.971,84.7457,1786.05,     7,    14,
  6329,205.769,81.7085,1786.05,     7,    14,
  6330,228.093,90.6524,1786.05,     7,    14,
  6331,226.005,75.3898,1786.05,     7,    14,
  6332,230.192,69.6932,1786.05,     7,    14,
  6333,216.834,93.3848,1786.05,     7,    14,
  6334,204.887,61.4199,1786.05,     7,    14,
  6335,214.841,64.6123,1786.05,     7,    14,
  6336,240.747,62.5656,1786.05,     7,    14,
  6337,235.473,87.4668,1786.05,     7,    14,
  6338,216.658,59.223,1786.05,     7,    14,
  6339,232.967,75.3716,1786.05,     7,    14,
  6340,226.145,79.4853,1786.05,     7,    14,
  6341,204.015, 70.58,1786.05,     7,    14,
  6342,220.449,82.9246,1786.05,     7,    14,
  6343,204.55,89.3479,1786.05,     7,    14,
  6344,234.844,91.0165,1786.05,     7,    14,
  6345,242.736,92.9569,1786.05,     7,    14,
  6346,231.062,90.9939,1786.05,     7,    14,
  6347,201.167,53.3163,1428.84,     8,    14,
  6348,203.038,49.6611,1428.84,     8,    14,
  6349,246.85,69.0375,1428.84,     8,    14,
  6350,224.309,79.3461,1428.84,     8,    14,
  6351,224.211,101.226,1428.84,     8,    14,
  6352,218.294,101.94,1428.84,     8,    14,
  6353,250.485,95.3615,1428.84,     8,    14,
  6354,238.497,56.8363,1428.84,     8,    14,
  6355,250.445,69.4246,1428.84,     8,    14,
  6356,228.884,100.647,1428.84,     8,    14,
  6357,201.974,77.8997,1428.84,     8,    14,
  6358,244.181,72.9305,1428.84,     8,    14,
  6359,216.016,62.9653,1428.84,     8,    14,
  6360,246.664,83.223,1428.84,     8,    14,
  6361,246.285,56.7275,1428.84,     8,    14,
  6362,229.924,101.51,1428.84,     8,    14,
  6363,224.988,88.7023,1428.84,     8,    14,
  6364,245.747,95.8155,1428.84,     8,    14,
  6365,219.202,75.6354,1428.84,     8,    14,
  6366,213.425,103.677,1428.84,     8,    14,
  6367,203.514,96.4731,1428.84,     8,    14,
  6368,207.955,52.6496,1428.84,     8,    14,
  6369,231.377,102.052,1428.84,     8,    14,
  6370,248.619,87.1637,1428.84,     8,    14,
  6371,241.579,64.258,1428.84,     8,    14,
  6372,238.037,97.5149,1428.84,     8,    14,
  6373,223.147,102.79,1428.84,     8,    14,
  6374,251.446,86.7718,1428.84,     8,    14,
  6375,240.756,79.6435,1428.84,     8,    14,
  6376,220.166,54.8171,1428.84,     8,    14,
  6377,229.923,105.058,1428.84,     8,    14,
  6378,212.525,94.7734,1428.84,     8,    14,
  6379,214.349,100.613,1428.84,     8,    14,
  6380,239.681,86.8994,1428.84,     8,    14,
  6381,217.499,64.0128,1428.84,     8,    14,
  6382,223.147,89.7732,1428.84,     8,    14,
  6383,240.378,62.4014,1428.84,     8,    14,
  6384,219.483,82.7703,1428.84,     8,    14,
  6385,224.418,63.5214,1428.84,     8,    14,
  6386,202.615,76.9447,1428.84,     8,    14,
  6387,239.298,90.2013,1428.84,     8,    14,
  6388,233.662,90.5076,1428.84,     8,    14,
  6389,207.47,70.0465,1428.84,     8,    14,
  6390,212.209,55.4752,1428.84,     8,    14,
  6391,217.12,47.1525,1428.84,     8,    14,
  6392,202.458,52.1678,1428.84,     8,    14,
  6393,211.469,101.801,1428.84,     8,    14,
  6394,204.386,82.789,1428.84,     8,    14,
  6395,200.83,83.8545,1428.84,     8,    14,
  6396,234.458,46.2084,1428.84,     8,    14,
  6397,243.249,58.7158,1428.84,     8,    14,
  6398,221.663,50.6733,1428.84,     8,    14,
  6399,214.708,55.5074,1428.84,     8,    14,
  6400,215.823,51.3222,1428.84,     8,    14,
  6401,238.539,53.8654,1428.84,     8,    14,
  6402,211.083,50.1201,1428.84,     8,    14,
  6403,231.48,61.959,1428.84,     8,    14,
  6404,213.901,48.2138,1428.84,     8,    14,
  6405,250.286,90.5111,1428.84,     8,    14,
  6406,230.66,102.572,1428.84,     8,    14,
  6407,247.311,59.106,1428.84,     8,    14,
  6408,253.286,81.8887,1428.84,     8,    14,
  6409,250.833,72.0072,1428.84,     8,    14,
  6410,226.105,56.2342,1428.84,     8,    14,
  6411,196.844,48.4429,1071.63,     9,    14,
  6412,196.331,69.2137,1071.63,     9,    14,
  6413,262.123,55.6056,1071.63,     9,    14,
  6414,223.102,56.089,1071.63,     9,    14,
  6415,250.26,59.6547,1071.63,     9,    14,
  6416,195.947,56.3718,1071.63,     9,    14,
  6417,199.765,42.7248,1071.63,     9,    14,
  6418,255.01,63.8457,1071.63,     9,    14,
  6419,223.434,50.8374,1071.63,     9,    14,
  6420,267.083,61.5259,1071.63,     9,    14,
  6421,194.83,54.0605,1071.63,     9,    14,
  6422,263.918,60.1267,1071.63,     9,    14,
  6423,213.491,67.5462,1071.63,     9,    14,
  6424,219.291,60.472,1071.63,     9,    14,
  6425,211.498,52.2695,1071.63,     9,    14,
  6426,192.365,57.338,1071.63,     9,    14,
  6427,252.064,72.0186,1071.63,     9,    14,
  6428,258.241,67.6871,714.42,    10,    14,
  6429,257.645,65.5371,714.42,    10,    14,
  6430,265.716,60.0422,714.42,    10,    14,
  6431,246.35,66.3804,714.42,    10,    14,
  6432,180.915,64.5685,714.42,    10,    14,
  6433,267.669,62.1437,714.42,    10,    14,
  6434,220.013,45.2737,714.42,    10,    14,
  6435,225.762,54.6714,714.42,    10,    14,
  6436,187.429,55.5633,714.42,    10,    14,
  6437,282.525,78.4771,1786.05,     7,     9,
  6438,274.768,81.0222,1786.05,     7,     8,
  6439,278.874,83.1407,1786.05,     7,     8,
  6440,280.626,104.656,1786.05,     7,     8,
  6441,275.11,93.7147,1786.05,     7,     8,
  6442,286.852,78.6136,1786.05,     7,     8,
  6443,278.792,103.233,1786.05,     7,     8,
  6444,285.98,105.378,1786.05,     7,     8,
  6445,272.306,91.7661,1786.05,     7,     8,
  6446,287.25,90.3129,1786.05,     7,     8,
  6447,269.613,95.7561,1786.05,     7,     8,
  6448,266.81,84.4114,1786.05,     7,     8,
  6449,   266,98.1074,1786.05,     7,     8,
  6450,267.889,106.275,1786.05,     7,     8,
  6451,285.679,82.4678,1786.05,     7,     8,
  6452,290.137,96.0757,1786.05,     7,     8,
  6453,269.048,96.3963,1786.05,     7,     8,
  6454,285.016,96.243,1786.05,     7,     8,
  6455,285.851,109.768,1428.84,     8,     8,
  6456,267.762,115.144,1428.84,     8,     8,
  6457,263.99,104.571,1428.84,     8,     8,
  6458,269.898,116.713,1428.84,     8,     8,
  6459,259.549, 88.43,1428.84,     8,     8,
  6460,266.894,92.1501,1428.84,     8,     8,
  6461,279.768,97.9667,1428.84,     8,     8,
  6462,265.297,117.151,1428.84,     8,     8,
  6463,278.121,113.002,1428.84,     8,     8,
  6464,275.541,60.4708,1428.84,     8,     8,
  6465,281.396,93.3087,1428.84,     8,     8,
  6466,271.791,102.578,1428.84,     8,     8,
  6467,267.596,68.0409,1428.84,     8,     8,
  6468,274.763,61.9318,1428.84,     8,     8,
  6469,274.327,90.9542,1428.84,     8,     8,
  6470,272.241,61.357,1428.84,     8,     8,
  6471,278.104,88.8642,1428.84,     8,     8,
  6472,267.443,71.5481,1428.84,     8,     8,
  6473,259.771, 87.43,1428.84,     8,     8,
  6474,267.16,98.0751,1428.84,     8,     8,
  6475,280.535,61.9013,1428.84,     8,     8,
  6476,283.154,110.287,1428.84,     8,     8,
  6477,266.551,61.3355,1428.84,     8,     8,
  6478,256.582,97.2683,1428.84,     8,     8,
  6479,256.97,89.2501,1428.84,     8,     8,
  6480,279.496,83.5727,2500.47,     5,     8,
  6481,287.791,81.5488,2500.47,     5,     8,
  6482,268.706,101.65,2500.47,     5,     8,
  6483,283.843,86.3184,2143.26,     6,     8,
  6484,288.187,100.48,2143.26,     6,     8,
  6485,268.028,88.8239,2143.26,     6,     8,
  6486,275.243,106.385,2143.26,     6,     8,
  6487,280.919,83.6796,2143.26,     6,     8,
  6488,280.036,100.414,2143.26,     6,     8,
  6489,264.771,52.6539,1786.05,     7,     0,
  6490,251.696,36.061,1786.05,     7,     0,
  6491,259.119,49.867,1786.05,     7,     0,
  6492,263.14,41.7179,1786.05,     7,     0,
  6493,244.006,48.2607,1786.05,     7,     0,
  6494,261.609,38.8417,1786.05,     7,     0,
  6495,267.328,27.548,1786.05,     7,     0,
  6496,269.869,38.2539,1786.05,     7,     0,
  6497,266.064,34.4718,1786.05,     7,     0,
  6498,253.131,50.2664,1786.05,     7,     0,
  6499,236.18,49.9379,1786.05,     7,     0,
  6500,236.493, 43.35,1786.05,     7,     0,
  6501,239.248,32.5315,1786.05,     7,     0,
  6502,262.793,32.2103,1786.05,     7,     0,
  6503,254.841,40.6066,1786.05,     7,     0,
  6504,260.495,36.451,1786.05,     7,     0,
  6505,243.764,46.1174,1786.05,     7,     0,
  6506,236.412,36.4443,1786.05,     7,     0,
  6507,240.076,33.0487,1786.05,     7,     0,
  6508,257.546,35.2244,1786.05,     7,     0,
  6509,236.497, 50.91,1786.05,     7,     0,
  6510,268.016,35.9444,1786.05,     7,     0,
  6511,260.526,67.6855,1428.84,     8,     0,
  6512,248.613,30.0089,1428.84,     8,     0,
  6513,262.902,27.7401,1428.84,     8,     0,
  6514,247.243,36.8641,1428.84,     8,     0,
  6515,251.392,50.9978,1428.84,     8,     0,
  6516,262.938,41.459,1428.84,     8,     0,
  6517,261.748,40.4295,1428.84,     8,     0,
  6518,261.336,33.674,1428.84,     8,     0,
  6519,281.444,65.7312,1428.84,     8,     0,
  6520,272.611,54.2346,1428.84,     8,     0,
  6521,280.869,24.3171,1428.84,     8,     0,
  6522,276.247,23.2423,1428.84,     8,     0,
  6523,258.84,19.6179,1428.84,     8,     0,
  6524,248.457,66.4383,1428.84,     8,     0,
  6525,240.271,37.934,1428.84,     8,     0,
  6526,250.856,40.7499,1428.84,     8,     0,
  6527,258.05,48.6976,1428.84,     8,     0,
  6528,259.19,28.5453,1428.84,     8,     0,
  6529,284.753,20.0747,1428.84,     8,     0,
  6530,282.195,52.9532,1428.84,     8,     0,
  6531,266.136,42.6439,1428.84,     8,     0,
  6532,265.459,29.2675,1428.84,     8,     0,
  6533,242.511,29.0881,1428.84,     8,     0,
  6534,256.463,54.7929,1428.84,     8,     0,
  6535,261.445,40.8345,2500.47,     5,     9,
  6536,254.492,45.4721,2500.47,     5,     9,
  6537,253.896,33.7989,2500.47,     5,     9,
  6538,249.837,46.9121,2500.47,     5,     9,
  6539,238.563,36.7636,2143.26,     6,     9,
  6540,252.05,32.4365,2143.26,     6,     9,
  6541,249.579,49.2639,2143.26,     6,     9,
  6542,267.023,39.1526,2143.26,     6,     9,
  6543,250.563,37.2722,2143.26,     6,     9,
  6544,268.18,40.7116,2143.26,     6,     9,
  6545,268.344,83.6176,2500.47,     5,    12,
  6546,268.596,70.3926,2500.47,     5,    12,
  6547,267.204,78.3389,2500.47,     5,    12,
  6548,278.091,90.2248,2500.47,     5,    12,
  6549,285.563,82.4407,2500.47,     5,    12,
  6550,286.077,89.6707,2500.47,     5,    12,
  6551,279.949,89.7556,2500.47,     5,    12,
  6552,289.962,85.8724,2500.47,     5,    12,
  6553,289.785,81.2283,2500.47,     5,    12,
  6554,281.086,87.3407,2500.47,     5,    12,
  6555,284.105,69.9157,2500.47,     5,    12,
  6556,271.286,85.6749,2500.47,     5,    12,
  6557,283.959,71.8924,2500.47,     5,    12,
  6558,262.409,70.7224,2500.47,     5,    12,
  6559,271.404,73.6628,2500.47,     5,    12,
  6560,271.527,79.8131,2500.47,     5,    12,
  6561,264.855,69.8919,2500.47,     5,    12,
  6562,289.881,88.0665,2500.47,     5,    12,
  6563,273.251,79.827,2500.47,     5,    12,
  6564,272.979,72.8969,2500.47,     5,    12,
  6565,284.023,74.9428,2500.47,     5,    12,
  6566,273.764,70.9019,2500.47,     5,    12,
  6567,277.964,74.0816,2500.47,     5,    12,
  6568,243.519,74.7011,2143.26,     6,    12,
  6569,243.299,96.1666,2143.26,     6,    12,
  6570,237.925,94.7637,2143.26,     6,    12,
  6571,242.322,78.0098,2143.26,     6,    12,
  6572,236.867,77.7326,2143.26,     6,    12,
  6573,248.731,74.2018,2143.26,     6,    12,
  6574,269.276,73.726,2143.26,     6,    12,
  6575,255.856,102.219,2143.26,     6,    12,
  6576,238.411,65.4601,2143.26,     6,    12,
  6577,248.762,89.8877,2143.26,     6,    12,
  6578,239.356,83.1167,2143.26,     6,    12,
  6579,238.953,68.0586,2143.26,     6,    12,
  6580,241.504,81.5515,2143.26,     6,    12,
  6581,257.092,91.5276,2143.26,     6,    12,
  6582,238.366,100.909,2143.26,     6,    12,
  6583,251.39,84.1718,2143.26,     6,    12,
  6584,262.457,99.9323,2143.26,     6,    12,
  6585,226.63,102.033,2143.26,     6,    12,
  6586,229.286,81.7222,2143.26,     6,    12,
  6587,267.236,77.7708,2143.26,     6,    12,
  6588,268.55,67.1688,2143.26,     6,    12,
  6589,233.083,96.396,2143.26,     6,    12,
  6590,291.616,49.4794,714.42,    10,    11,
  6591,254.126,29.0922,714.42,    10,    11,
  6592,230.873,27.3392,714.42,    10,    11,
  6593,243.228,64.8992,714.42,    10,    11,
  6594,217.44,70.4709,714.42,    10,    11,
  6595,216.03,30.9167,714.42,    10,    11,
  6596,283.573,46.6021,714.42,    10,    11,
  6597,235.994,55.7319,714.42,    10,    11,
  6598,282.643,45.0173,714.42,    10,    11,
  6599,283.188,65.8148,714.42,    10,    11,
  6600,232.812,73.6889,714.42,    10,    11,
  6601,257.126,66.0969,714.42,    10,    11,
  6602,287.518,80.7523,714.42,    10,    11,
  6603,268.488,63.9035,714.42,    10,    11,
  6604,233.639,60.0924,714.42,    10,    11,
  6605,297.927,84.214,714.42,    10,    11,
  6606,260.957,30.1625,714.42,    10,    11,
  6607,286.211,31.9241,714.42,    10,    11,
  6608,284.592,82.5149,714.42,    10,    11,
  6609,262.479,50.4222,714.42,    10,    11,
  6610,251.767,66.5805,714.42,    10,    11,
  6611,240.214,50.4573,714.42,    10,    11,
  6612,283.498,84.4631,714.42,    10,    11,
  6613,299.283,75.3923,714.42,    10,    11,
  6614,258.54,41.2162,714.42,    10,    11,
  6615,231.605,51.0599,714.42,    10,    11,
  6616,261.32,48.375,714.42,    10,    11,
  6617,236.515,72.731,714.42,    10,    11,
  6618,248.631,28.8666,714.42,    10,    11,
  6619,232.944,73.0009,714.42,    10,    11,
  6620,282.067,28.9791,714.42,    10,    11,
  6621,255.554,28.0789,714.42,    10,    11,
  6622,255.538,52.8483,714.42,    10,    11,
  6623,276.335,75.3705,714.42,    10,    11,
  6624,226.279,72.9733,714.42,    10,    11,
  6625,296.063,81.1071,714.42,    10,    11,
  6626,277.747,38.6364,714.42,    10,    11,
  6627,267.891,76.8235,714.42,    10,    11,
